,teamId,season,wscore,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lscore,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
10,1111,2003,88.125,30.0625,62.5625,7.9375,20.0,20.0625,27.6875,12.125,28.4375,16.6875,16.8125,10.5,5.5,16.875,75.5,26.3,67.6,6.0,25.1,16.9,23.8,14.4,20.3,12.9,15.2,8.8,3.2,21.6
11,1112,2003,86.2,30.64,64.84,7.08,19.24,17.84,25.28,14.84,28.16,18.2,14.8,8.44,4.24,17.48,77.0,27.666666666666668,73.0,6.666666666666667,27.0,15.0,22.666666666666668,18.0,23.333333333333332,13.0,14.666666666666666,8.666666666666666,4.0,20.0
12,1113,2003,80.72222222222223,29.055555555555557,55.94444444444444,3.5555555555555554,11.055555555555555,19.055555555555557,28.11111111111111,14.0,25.22222222222222,16.944444444444443,13.88888888888889,5.722222222222222,5.333333333333333,18.444444444444443,68.18181818181819,24.181818181818183,58.45454545454545,4.7272727272727275,15.090909090909092,15.090909090909092,23.09090909090909,13.181818181818182,20.181818181818183,13.272727272727273,14.181818181818182,4.363636363636363,2.4545454545454546,21.0
13,1114,2003,71.875,23.1875,48.125,7.5625,16.9375,17.9375,25.5,9.625,23.0,11.5625,16.625,6.875,2.75,18.625,67.58333333333333,24.75,60.0,5.75,20.083333333333332,12.333333333333334,18.333333333333332,11.75,22.666666666666668,11.416666666666666,15.083333333333334,6.25,1.8333333333333333,23.0
14,1115,2003,65.0,22.5,54.25,5.5,17.25,14.5,21.5,9.75,23.5,11.0,18.0,8.0,4.0,21.75,52.75,18.708333333333332,54.291666666666664,4.625,16.791666666666668,10.708333333333334,16.958333333333332,10.0,20.625,10.041666666666666,19.291666666666668,7.958333333333333,2.5416666666666665,20.0
15,1116,2003,71.44444444444444,24.555555555555557,55.111111111111114,6.666666666666667,19.0,15.666666666666666,24.666666666666668,15.222222222222221,28.11111111111111,12.666666666666666,17.666666666666668,6.333333333333333,4.333333333333333,19.0,57.0,20.526315789473685,55.78947368421053,5.7894736842105265,19.842105263157894,10.157894736842104,17.157894736842106,14.210526315789474,21.210526315789473,8.473684210526315,16.210526315789473,6.526315789473684,3.1578947368421053,21.842105263157894
16,1117,2003,80.27272727272727,26.272727272727273,55.18181818181818,9.454545454545455,22.727272727272727,18.272727272727273,24.09090909090909,11.636363636363637,21.636363636363637,14.0,14.0,8.454545454545455,1.5454545454545454,20.181818181818183,64.4,21.8,54.333333333333336,6.8,20.333333333333332,14.0,19.466666666666665,10.466666666666667,19.466666666666665,10.4,12.733333333333333,6.2,1.7333333333333334,22.333333333333332
17,1118,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1119,2003,69.66666666666667,24.333333333333332,46.0,8.0,17.666666666666668,13.0,16.666666666666668,6.0,23.333333333333332,14.333333333333334,17.666666666666668,6.0,1.3333333333333333,17.0,51.5,18.954545454545453,47.81818181818182,5.590909090909091,16.363636363636363,8.0,12.181818181818182,8.181818181818182,21.318181818181817,11.363636363636363,17.318181818181817,5.5,1.6363636363636365,19.636363636363637
19,1120,2003,75.89473684210526,27.42105263157895,54.73684210526316,5.7368421052631575,15.157894736842104,15.31578947368421,23.05263157894737,12.210526315789474,25.05263157894737,15.421052631578947,15.473684210526315,8.947368421052632,5.7894736842105265,16.36842105263158,60.09090909090909,22.727272727272727,54.63636363636363,5.454545454545454,18.363636363636363,9.181818181818182,14.0,11.454545454545455,18.272727272727273,9.909090909090908,16.636363636363637,6.454545454545454,3.5454545454545454,16.363636363636363
20,1121,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1122,2003,72.45,24.4,50.6,5.65,15.8,18.0,26.1,10.4,25.15,13.95,14.75,6.95,4.6,18.05,61.857142857142854,21.142857142857142,56.285714285714285,7.0,21.142857142857142,12.571428571428571,18.0,11.285714285714286,21.571428571428573,11.857142857142858,16.571428571428573,7.285714285714286,4.857142857142857,20.428571428571427
22,1123,2003,81.0,27.923076923076923,60.38461538461539,6.6923076923076925,17.76923076923077,18.46153846153846,24.846153846153847,13.076923076923077,24.692307692307693,13.076923076923077,12.076923076923077,5.076923076923077,1.7692307692307692,21.923076923076923,67.41176470588235,24.41176470588235,60.529411764705884,4.352941176470588,15.823529411764707,14.235294117647058,20.058823529411764,13.235294117647058,19.470588235294116,8.529411764705882,13.411764705882353,5.294117647058823,2.5294117647058822,23.58823529411765
23,1124,2003,76.42857142857143,25.785714285714285,59.92857142857143,9.928571428571429,26.357142857142858,14.928571428571429,20.142857142857142,13.0,27.214285714285715,15.857142857142858,12.5,8.857142857142858,3.4285714285714284,14.714285714285714,61.57142857142857,21.428571428571427,56.07142857142857,8.214285714285714,26.714285714285715,10.5,14.928571428571429,10.428571428571429,19.142857142857142,12.571428571428571,14.071428571428571,7.785714285714286,2.5,16.785714285714285
24,1125,2003,76.0625,27.25,53.25,7.5,19.8125,14.0625,19.375,9.1875,25.5,19.0625,15.5,8.6875,2.25,17.0,67.66666666666667,23.166666666666668,56.75,9.083333333333334,25.5,12.25,18.333333333333332,12.333333333333334,21.166666666666668,14.0,18.833333333333332,9.583333333333334,1.0,20.166666666666668
25,1126,2003,73.5,25.5,51.0,5.0,12.625,17.5,23.125,8.75,23.125,13.0,16.625,8.375,1.375,20.125,61.5,22.227272727272727,57.68181818181818,5.954545454545454,17.136363636363637,11.090909090909092,16.772727272727273,13.590909090909092,19.454545454545453,10.227272727272727,15.590909090909092,8.227272727272727,1.9545454545454546,19.181818181818183
26,1127,2003,71.64285714285714,25.642857142857142,57.0,8.428571428571429,20.5,11.928571428571429,17.142857142857142,12.0,27.857142857142858,13.785714285714286,14.714285714285714,6.142857142857143,7.5,17.214285714285715,61.07692307692308,22.307692307692307,57.38461538461539,6.846153846153846,23.46153846153846,9.615384615384615,14.76923076923077,11.384615384615385,20.307692307692307,11.538461538461538,15.461538461538462,6.769230769230769,5.384615384615385,19.384615384615383
27,1128,2003,72.11764705882354,23.647058823529413,49.470588235294116,8.0,21.352941176470587,16.823529411764707,23.058823529411764,10.058823529411764,22.647058823529413,14.294117647058824,14.941176470588236,8.176470588235293,4.294117647058823,16.764705882352942,59.77777777777778,19.0,50.333333333333336,7.111111111111111,22.22222222222222,14.666666666666666,20.666666666666668,11.777777777777779,19.22222222222222,11.666666666666666,17.0,7.333333333333333,3.3333333333333335,20.555555555555557
28,1129,2003,71.08333333333333,24.416666666666668,55.333333333333336,6.0,17.5,16.25,22.083333333333332,10.5,22.333333333333332,13.0,14.416666666666666,7.083333333333333,4.166666666666667,18.0,62.0,22.0625,56.8125,4.5625,17.3125,13.3125,20.0,11.6875,21.625,10.625,14.375,6.3125,3.5625,20.625
29,1130,2003,84.72222222222223,29.444444444444443,58.166666666666664,6.5,16.555555555555557,19.333333333333332,26.77777777777778,12.777777777777779,22.77777777777778,18.333333333333332,13.11111111111111,7.444444444444445,2.8333333333333335,17.61111111111111,71.36363636363636,25.545454545454547,62.09090909090909,5.181818181818182,18.818181818181817,15.090909090909092,23.818181818181817,15.454545454545455,20.90909090909091,14.818181818181818,13.727272727272727,6.2727272727272725,3.0,21.181818181818183
30,1131,2003,72.5,24.65,53.65,6.85,18.85,16.35,21.6,10.35,25.9,14.05,13.05,5.9,4.15,19.45,59.3,21.6,57.4,6.0,20.3,10.1,14.4,12.3,21.4,12.6,14.0,5.3,2.1,21.6
31,1132,2003,71.63636363636364,22.545454545454547,46.63636363636363,5.909090909090909,15.090909090909092,20.636363636363637,27.727272727272727,7.545454545454546,23.181818181818183,14.363636363636363,15.181818181818182,7.7272727272727275,2.909090909090909,21.636363636363637,62.9375,20.3125,49.5625,6.5,18.5,15.8125,21.625,9.4375,21.375,11.625,17.6875,6.75,2.25,22.5625
32,1133,2003,79.54545454545455,26.363636363636363,57.45454545454545,6.7272727272727275,17.818181818181817,20.09090909090909,26.727272727272727,10.454545454545455,24.636363636363637,14.545454545454545,10.818181818181818,9.0,1.5454545454545454,18.727272727272727,67.88888888888889,23.72222222222222,56.166666666666664,6.166666666666667,17.72222222222222,14.277777777777779,21.38888888888889,11.333333333333334,22.38888888888889,11.333333333333334,16.22222222222222,6.5,1.7777777777777777,21.333333333333332
33,1134,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1135,2003,80.88235294117646,25.764705882352942,52.23529411764706,7.352941176470588,18.352941176470587,22.0,28.176470588235293,8.352941176470589,24.352941176470587,15.647058823529411,13.941176470588236,8.058823529411764,3.5294117647058822,17.0,63.27272727272727,22.272727272727273,53.81818181818182,5.363636363636363,16.818181818181817,13.363636363636363,20.09090909090909,11.363636363636363,21.818181818181817,12.909090909090908,18.363636363636363,7.0,3.909090909090909,18.545454545454547
35,1136,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1137,2003,61.53846153846154,20.153846153846153,45.23076923076923,6.461538461538462,17.0,14.76923076923077,22.153846153846153,9.076923076923077,24.923076923076923,12.384615384615385,14.846153846153847,5.769230769230769,2.1538461538461537,15.384615384615385,54.333333333333336,18.0,48.53333333333333,5.266666666666667,17.4,13.066666666666666,21.4,10.266666666666667,19.533333333333335,11.066666666666666,16.666666666666668,5.8,2.1333333333333333,19.866666666666667
37,1138,2003,75.2,27.2,55.2,5.8,15.2,15.0,22.0,11.4,23.4,17.0,14.6,8.2,2.6,21.2,62.56521739130435,22.434782608695652,58.52173913043478,5.304347826086956,19.17391304347826,12.391304347826088,18.52173913043478,14.043478260869565,22.47826086956522,11.695652173913043,14.478260869565217,6.043478260869565,1.9565217391304348,23.043478260869566
38,1139,2003,69.625,24.291666666666668,50.083333333333336,8.458333333333334,21.5,12.583333333333334,17.083333333333332,7.625,20.75,13.583333333333334,9.541666666666666,6.125,1.8333333333333333,14.833333333333334,63.6,23.0,53.4,8.6,23.6,9.0,14.0,8.8,18.6,10.0,14.6,7.4,2.0,22.0
39,1140,2003,74.04347826086956,24.652173913043477,50.30434782608695,6.478260869565218,15.565217391304348,18.26086956521739,24.043478260869566,10.217391304347826,25.0,14.26086956521739,12.826086956521738,7.173913043478261,2.4782608695652173,20.434782608695652,67.875,22.25,54.0,5.375,17.75,18.0,24.5,12.75,22.75,11.0,16.375,6.25,2.625,24.25
40,1141,2003,83.34782608695652,27.956521739130434,52.65217391304348,7.217391304347826,17.652173913043477,20.217391304347824,25.956521739130434,10.217391304347826,23.956521739130434,16.73913043478261,18.130434782608695,7.3478260869565215,4.217391304347826,20.0,64.0,21.5,52.833333333333336,5.333333333333333,19.0,15.666666666666666,22.166666666666668,12.0,20.666666666666668,11.333333333333334,18.666666666666668,6.166666666666667,3.1666666666666665,24.666666666666668
41,1142,2003,71.0,24.266666666666666,53.6,6.066666666666666,18.066666666666666,16.4,22.666666666666668,11.333333333333334,25.8,13.333333333333334,16.533333333333335,8.133333333333333,4.533333333333333,19.8,63.785714285714285,22.857142857142858,57.642857142857146,6.785714285714286,22.5,11.285714285714286,16.0,11.714285714285714,20.785714285714285,11.5,15.071428571428571,5.714285714285714,3.0714285714285716,19.071428571428573
42,1143,2003,76.0952380952381,27.571428571428573,56.857142857142854,6.0476190476190474,15.761904761904763,14.904761904761905,21.285714285714285,10.476190476190476,25.904761904761905,16.666666666666668,14.428571428571429,6.857142857142857,2.857142857142857,16.238095238095237,70.25,26.75,63.625,7.375,20.375,9.375,14.875,13.25,20.375,14.25,13.5,5.75,2.625,19.375
43,1144,2003,82.75,29.0,56.75,7.5,16.5,17.25,24.5,10.25,23.25,20.75,14.0,8.5,3.5,18.5,61.81818181818182,21.863636363636363,51.22727272727273,6.045454545454546,18.181818181818183,12.045454545454545,17.272727272727273,7.409090909090909,19.227272727272727,13.363636363636363,16.363636363636363,5.7727272727272725,2.590909090909091,16.227272727272727
44,1145,2003,77.6,28.4,59.1,6.1,15.6,14.7,20.3,10.4,25.7,17.5,12.1,9.0,3.2,18.6,66.16666666666667,25.27777777777778,60.72222222222222,5.833333333333333,18.166666666666668,9.777777777777779,14.166666666666666,12.11111111111111,25.0,14.61111111111111,15.555555555555555,7.666666666666667,3.5,19.77777777777778
45,1146,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1147,2003,81.9,27.7,55.2,4.2,11.1,22.3,28.1,11.5,20.8,13.7,16.0,10.1,4.7,20.0,66.0,23.714285714285715,56.642857142857146,4.428571428571429,15.357142857142858,14.142857142857142,19.0,10.714285714285714,16.857142857142858,10.857142857142858,16.142857142857142,6.714285714285714,3.0,20.714285714285715
47,1148,2003,72.4,25.466666666666665,51.266666666666666,4.733333333333333,11.666666666666666,16.733333333333334,22.0,11.2,23.8,11.466666666666667,15.333333333333334,5.6,1.9333333333333333,14.666666666666666,61.92307692307692,23.23076923076923,54.61538461538461,6.076923076923077,17.23076923076923,9.384615384615385,13.0,11.846153846153847,19.692307692307693,11.461538461538462,15.615384615384615,6.0,1.3076923076923077,16.53846153846154
48,1149,2003,71.75,25.833333333333332,54.416666666666664,3.4166666666666665,11.916666666666666,16.666666666666668,20.916666666666668,10.416666666666666,21.75,12.75,13.25,11.083333333333334,3.8333333333333335,19.416666666666668,58.642857142857146,23.071428571428573,55.642857142857146,4.214285714285714,15.428571428571429,8.285714285714286,12.357142857142858,11.071428571428571,20.857142857142858,12.214285714285714,15.857142857142858,8.642857142857142,2.642857142857143,19.071428571428573
49,1150,2003,74.84615384615384,25.846153846153847,59.92307692307692,8.692307692307692,23.307692307692307,14.461538461538462,22.76923076923077,14.923076923076923,24.692307692307693,17.076923076923077,12.23076923076923,9.923076923076923,2.923076923076923,16.76923076923077,63.25,22.1875,60.3125,7.375,24.4375,11.5,18.1875,14.4375,22.125,12.4375,14.9375,7.3125,1.3125,19.625
50,1151,2003,79.47368421052632,26.736842105263158,54.63157894736842,7.578947368421052,19.63157894736842,18.42105263157895,24.526315789473685,12.157894736842104,24.789473684210527,16.36842105263158,16.36842105263158,6.631578947368421,3.526315789473684,17.94736842105263,80.55555555555556,29.11111111111111,63.333333333333336,7.222222222222222,21.555555555555557,15.11111111111111,19.333333333333332,13.555555555555555,19.444444444444443,15.777777777777779,16.666666666666668,8.222222222222221,2.4444444444444446,19.88888888888889
51,1152,2003,67.66666666666667,27.0,59.333333333333336,5.333333333333333,15.333333333333334,8.333333333333334,16.333333333333332,12.0,24.0,15.666666666666666,13.333333333333334,8.333333333333334,3.6666666666666665,17.0,62.7037037037037,23.14814814814815,52.55555555555556,3.6296296296296298,11.0,12.777777777777779,20.37037037037037,12.037037037037036,20.37037037037037,11.703703703703704,17.88888888888889,7.074074074074074,1.4444444444444444,22.59259259259259
52,1153,2003,72.52941176470588,24.529411764705884,56.76470588235294,6.823529411764706,19.352941176470587,16.647058823529413,24.235294117647058,12.176470588235293,25.058823529411764,13.647058823529411,10.764705882352942,5.823529411764706,4.352941176470588,17.58823529411765,59.27272727272727,20.363636363636363,56.54545454545455,6.454545454545454,19.727272727272727,12.090909090909092,17.363636363636363,12.090909090909092,20.818181818181817,10.181818181818182,10.363636363636363,4.181818181818182,4.090909090909091,21.09090909090909
53,1154,2003,75.25,22.5,49.5,5.25,16.75,25.0,34.0,8.25,23.25,13.0,12.5,9.25,3.5,18.5,60.65,21.65,55.4,6.35,20.25,11.0,17.3,11.55,21.35,13.1,17.1,7.1,2.95,20.45
54,1155,2003,76.4,27.2,55.0,4.933333333333334,13.2,17.066666666666666,26.333333333333332,13.866666666666667,24.333333333333332,14.066666666666666,11.8,7.0,2.6,17.333333333333332,59.23076923076923,21.307692307692307,55.84615384615385,4.6923076923076925,14.692307692307692,11.923076923076923,17.76923076923077,12.923076923076923,20.23076923076923,10.76923076923077,15.384615384615385,7.230769230769231,2.6923076923076925,21.153846153846153
55,1156,2003,72.25,24.375,50.5,6.0,15.0,17.5,24.375,10.75,24.625,15.875,15.25,6.875,5.125,16.875,63.22727272727273,22.363636363636363,51.63636363636363,5.863636363636363,16.227272727272727,12.636363636363637,19.954545454545453,10.318181818181818,19.681818181818183,12.681818181818182,17.954545454545453,7.136363636363637,4.181818181818182,20.40909090909091
56,1157,2003,73.36363636363636,24.818181818181817,53.09090909090909,6.818181818181818,15.181818181818182,16.90909090909091,21.90909090909091,13.0,23.363636363636363,12.818181818181818,14.272727272727273,7.0,1.6363636363636365,20.636363636363637,62.8,23.2,56.333333333333336,5.2,16.533333333333335,11.2,16.133333333333333,13.6,21.2,11.8,18.733333333333334,5.666666666666667,1.5333333333333334,21.6
57,1158,2003,76.31818181818181,26.318181818181817,57.77272727272727,9.590909090909092,23.318181818181817,14.090909090909092,20.727272727272727,10.454545454545455,24.863636363636363,15.272727272727273,13.136363636363637,6.954545454545454,4.636363636363637,18.09090909090909,64.0,22.142857142857142,58.857142857142854,7.428571428571429,22.857142857142858,12.285714285714286,17.428571428571427,12.285714285714286,21.0,11.857142857142858,17.0,8.571428571428571,3.5714285714285716,21.571428571428573
58,1159,2003,70.75,25.5,53.166666666666664,6.5,17.916666666666668,13.25,18.166666666666668,9.833333333333334,23.083333333333332,14.0,13.0,7.25,1.75,18.916666666666668,61.714285714285715,23.571428571428573,59.214285714285715,6.642857142857143,19.285714285714285,7.928571428571429,12.428571428571429,11.214285714285714,20.857142857142858,13.928571428571429,15.428571428571429,6.571428571428571,1.6428571428571428,19.357142857142858
59,1160,2003,81.35,28.9,59.6,5.55,15.15,18.0,25.6,14.05,28.9,15.45,14.25,6.3,7.3,17.3,64.9090909090909,24.09090909090909,64.45454545454545,3.909090909090909,15.454545454545455,12.818181818181818,20.90909090909091,15.272727272727273,26.272727272727273,9.636363636363637,13.545454545454545,5.818181818181818,5.454545454545454,18.454545454545453
60,1161,2003,79.3529411764706,27.352941176470587,52.294117647058826,4.0,10.352941176470589,20.647058823529413,28.823529411764707,11.176470588235293,25.823529411764707,17.352941176470587,15.352941176470589,5.882352941176471,4.588235294117647,19.176470588235293,67.0,25.153846153846153,51.84615384615385,4.461538461538462,13.153846153846153,12.23076923076923,18.307692307692307,10.307692307692308,20.384615384615383,13.076923076923077,17.153846153846153,4.615384615384615,3.769230769230769,22.384615384615383
61,1162,2003,56.5,17.0,45.0,8.0,23.5,14.5,19.5,9.0,21.0,10.5,11.5,5.5,4.0,19.5,49.08,16.92,45.44,4.8,16.08,10.44,15.72,9.48,21.68,9.64,17.52,5.16,3.4,18.16
62,1163,2003,85.19047619047619,31.19047619047619,63.523809523809526,6.714285714285714,15.380952380952381,16.095238095238095,23.428571428571427,15.238095238095237,29.523809523809526,17.142857142857142,15.142857142857142,6.380952380952381,8.428571428571429,17.761904761904763,68.0,25.666666666666668,59.111111111111114,4.555555555555555,16.444444444444443,12.11111111111111,19.0,13.666666666666666,24.11111111111111,12.11111111111111,17.333333333333332,4.888888888888889,6.111111111111111,19.88888888888889
63,1164,2003,67.54545454545455,23.90909090909091,48.27272727272727,5.7272727272727275,11.272727272727273,14.0,18.727272727272727,9.0,22.181818181818183,10.272727272727273,14.545454545454545,8.363636363636363,2.3636363636363638,15.0,51.88235294117647,19.235294117647058,48.1764705882353,3.588235294117647,11.294117647058824,9.823529411764707,13.705882352941176,9.411764705882353,17.647058823529413,8.529411764705882,15.058823529411764,6.647058823529412,1.8823529411764706,16.176470588235293
64,1165,2003,68.375,22.5,45.75,7.375,17.25,16.0,25.0,8.25,24.75,15.625,16.375,8.0,2.0,18.625,56.166666666666664,20.833333333333332,52.22222222222222,5.722222222222222,19.166666666666668,8.777777777777779,13.833333333333334,9.777777777777779,21.0,11.722222222222221,15.055555555555555,7.0,2.1666666666666665,18.22222222222222
65,1166,2003,80.6896551724138,29.20689655172414,57.44827586206897,8.068965517241379,20.482758620689655,14.206896551724139,20.655172413793103,10.724137931034482,23.75862068965517,17.586206896551722,13.275862068965518,8.724137931034482,4.724137931034483,17.06896551724138,68.75,25.0,57.5,7.25,20.5,11.5,15.5,12.0,19.0,11.25,14.0,6.0,2.5,18.75
66,1167,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1168,2003,66.5,23.6,51.0,5.1,12.5,14.2,21.3,12.8,23.0,12.6,14.3,6.0,1.5,16.3,61.05263157894737,22.31578947368421,52.21052631578947,4.578947368421052,14.421052631578947,11.842105263157896,18.57894736842105,11.68421052631579,17.42105263157895,11.210526315789474,12.68421052631579,5.894736842105263,1.5263157894736843,18.894736842105264
68,1169,2003,77.76923076923077,26.23076923076923,54.30769230769231,6.384615384615385,15.384615384615385,18.923076923076923,25.692307692307693,11.692307692307692,23.46153846153846,14.538461538461538,16.384615384615383,9.615384615384615,1.8461538461538463,22.076923076923077,63.0,22.666666666666668,54.46666666666667,5.8,18.733333333333334,11.866666666666667,17.8,13.066666666666666,21.133333333333333,11.2,17.733333333333334,7.6,2.1333333333333333,23.4
69,1170,2003,76.36363636363636,26.0,54.27272727272727,6.545454545454546,15.727272727272727,17.818181818181817,25.727272727272727,10.454545454545455,24.545454545454547,13.727272727272727,15.636363636363637,8.636363636363637,2.5454545454545454,22.0,58.35294117647059,20.823529411764707,56.588235294117645,5.235294117647059,20.470588235294116,11.470588235294118,17.58823529411765,11.117647058823529,20.41176470588235,12.470588235294118,16.823529411764707,8.235294117647058,3.176470588235294,21.0
70,1171,2003,66.28571428571429,22.285714285714285,47.285714285714285,10.0,22.0,11.714285714285714,18.142857142857142,6.857142857142857,24.571428571428573,16.428571428571427,12.0,6.571428571428571,2.4285714285714284,17.0,56.63157894736842,19.789473684210527,50.36842105263158,7.473684210526316,23.105263157894736,9.578947368421053,13.052631578947368,6.7368421052631575,20.157894736842106,12.473684210526315,12.578947368421053,5.894736842105263,2.3684210526315788,19.157894736842106
71,1172,2003,80.78571428571429,27.071428571428573,55.285714285714285,10.0,22.0,16.642857142857142,21.214285714285715,10.714285714285714,30.5,16.714285714285715,19.142857142857142,5.785714285714286,1.5714285714285714,19.642857142857142,70.5,25.3,62.8,8.0,25.5,11.9,15.8,13.4,25.4,15.0,18.5,5.4,1.7,21.4
72,1173,2003,73.75,24.208333333333332,53.083333333333336,7.75,21.0,17.583333333333332,24.208333333333332,13.5,23.833333333333332,15.625,13.416666666666666,5.333333333333333,3.0,16.916666666666668,68.2,25.8,59.6,6.4,20.2,10.2,16.0,13.4,20.0,13.2,12.8,5.6,2.6,20.8
73,1174,2003,72.93333333333334,25.8,57.93333333333333,6.733333333333333,17.8,14.6,20.733333333333334,9.666666666666666,26.133333333333333,15.266666666666667,12.133333333333333,8.933333333333334,3.933333333333333,16.933333333333334,64.0,22.5,60.714285714285715,7.214285714285714,23.642857142857142,11.785714285714286,16.642857142857142,12.5,22.5,12.714285714285714,14.785714285714286,6.928571428571429,3.5,21.428571428571427
74,1175,2003,70.0,23.933333333333334,48.93333333333333,7.666666666666667,18.066666666666666,14.466666666666667,20.866666666666667,9.8,21.066666666666666,14.4,12.466666666666667,6.8,4.133333333333334,17.266666666666666,52.5,19.416666666666668,50.666666666666664,5.25,17.75,8.416666666666666,12.5,11.666666666666666,17.166666666666668,9.333333333333334,15.25,6.5,2.4166666666666665,19.5
75,1176,2003,73.70588235294117,24.529411764705884,57.588235294117645,8.823529411764707,22.529411764705884,15.823529411764707,21.529411764705884,12.294117647058824,25.88235294117647,15.529411764705882,12.352941176470589,7.588235294117647,1.8823529411764706,17.058823529411764,67.66666666666667,24.066666666666666,62.0,6.6,22.466666666666665,12.933333333333334,18.0,13.333333333333334,22.4,13.066666666666666,14.4,6.666666666666667,1.4666666666666666,21.533333333333335
76,1177,2003,71.9375,24.5,53.625,5.3125,13.8125,17.625,23.25,12.3125,26.3125,14.3125,14.3125,6.75,2.125,16.9375,60.5,21.833333333333332,52.416666666666664,3.25,12.666666666666666,13.583333333333334,20.0,12.333333333333334,22.333333333333332,10.916666666666666,14.833333333333334,4.416666666666667,2.0833333333333335,19.833333333333332
