,team1,team2,season,wscore,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lscore,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf,winningTeam
10,1221,1266,2003,-8.220869565217384,-2.5513043478260897,-2.513043478260869,-0.24869565217391187,-0.5321739130434775,-2.8695652173913047,-2.316521739130433,-0.8869565217391315,0.5756521739130385,-0.7321739130434768,0.5530434782608697,1.4017391304347822,0.8243478260869557,0.2904347826086955,-15.650000000000006,-6.149999999999999,-7.649999999999999,-1.5999999999999996,0.75,-1.75,1.6000000000000014,-1.9499999999999993,-2.25,-2.5500000000000007,-0.05000000000000071,4.7,0.8500000000000001,-2.4499999999999993,1
11,1281,1356,2003,-0.6607142857142918,-0.404761904761898,2.5,1.8571428571428577,6.089285714285715,-1.7083333333333357,-0.8809523809523832,3.4821428571428594,4.529761904761912,1.702380952380949,1.2857142857142883,-2.1845238095238093,1.7500000000000004,-2.1904761904761862,-3.6666666666666714,-2.0,-3.1000000000000014,0.20000000000000018,0.8333333333333321,0.13333333333333464,-0.5333333333333314,-0.5999999999999996,1.6000000000000014,-3.0,-0.8333333333333357,-1.633333333333332,-0.733333333333333,-4.93333333333333,0
12,1323,1454,2003,3.5553359683794383,0.3379446640316246,3.5454545454545467,0.49011857707509954,-0.3498023715415073,2.3893280632411056,0.18181818181818343,-0.883399209486166,5.478260869565219,-0.10671936758892997,-2.3873517786561234,-0.9940711462450587,2.9723320158102755,-4.231225296442689,2.5714285714285694,-0.825396825396826,0.44444444444443576,0.6190476190476204,0.3492063492063515,3.6031746031746064,5.714285714285715,1.682539682539682,0.3809523809523867,0.047619047619051,-0.8571428571428577,-1.9365079365079358,-0.39682539682539675,-3.3015873015873005,0
13,1328,1354,2003,-2.0333333333333314,0.2749999999999986,3.3583333333333414,2.5999999999999996,4.175000000000001,-5.183333333333337,-6.925000000000001,-0.26666666666666394,-0.06666666666666998,4.125,-6.975000000000001,-0.8416666666666686,0.4833333333333334,-1.1833333333333336,-8.333333333333343,-1.8666666666666707,-1.0666666666666558,0.6333333333333329,1.3333333333333321,-5.233333333333334,-8.8,-1.3666666666666636,1.0,1.0333333333333332,-8.7,-2.066666666666668,1.5,-3.6666666666666714,0
14,1360,1390,2003,4.506393861892576,0.1841432225063926,-4.181585677749361,-0.4501278772378514,-2.3989769820971887,4.5882352941176485,6.567774936061372,-1.5473145780051194,1.746803069053712,1.7723785166240376,3.265984654731456,-0.8976982097186701,-0.2276214833759589,0.9386189258312072,2.0909090909090935,-0.21590909090908994,-5.488636363636367,1.2840909090909092,-0.42045454545454675,1.238636363636365,3.75,-4.5,1.2954545454545503,2.875,4.454545454545453,1.6590909090909092,0.7613636363636358,1.7727272727272734,1
15,1173,1409,2003,-1.1136363636363598,-2.246212121212121,-3.2348484848484773,0.9318181818181825,3.4545454545454533,2.4469696969696972,3.6174242424242387,2.6818181818181817,-3.4393939393939448,0.07954545454545503,0.2803030303030294,-2.4848484848484844,-2.3636363636363633,0.5984848484848513,-2.0222222222222257,-0.42222222222221717,0.8222222222222229,0.17777777777777803,-0.02222222222221859,-1.355555555555556,-0.44444444444444287,1.4000000000000004,-2.222222222222218,0.31111111111110823,-4.422222222222221,-1.4000000000000004,-1.5111111111111106,1.0222222222222186,1
16,1451,1458,2003,2.0727272727272634,-1.0799999999999983,-0.7054545454545433,-0.16363636363636225,1.3818181818181827,4.3963636363636365,6.9654545454545485,-0.425454545454544,-0.23818181818181827,0.7127272727272729,1.8527272727272734,-0.4436363636363625,-2.632727272727273,4.909090909090908,2.964285714285708,0.75,-2.0,-0.35714285714285765,-0.8928571428571423,1.821428571428573,0.14285714285714235,2.178571428571429,0.6071428571428577,1.25,3.321428571428573,0.035714285714286476,-0.6785714285714286,0.8571428571428577,1
17,1120,1386,2003,3.546910755148744,2.899313501144171,0.86727688787186,-2.82837528604119,-7.276887871853543,0.5766590389016013,2.009153318077807,1.1235697940503453,0.7917620137299828,0.5080091533180777,2.4302059496567487,1.4691075514874141,0.22425629290617977,-1.675057208237984,-3.9090909090909065,-0.4393939393939412,-1.8636363636363669,-0.5454545454545459,-1.3030303030303045,-2.4848484848484826,-5.166666666666668,-0.04545454545454497,-5.393939393939398,-0.5909090909090917,4.136363636363637,0.2878787878787863,-1.9545454545454546,-5.136363636363637,0
18,1139,1280,2003,-4.041666666666671,-3.3273809523809526,-5.678571428571409,3.125000000000001,6.738095238095234,-0.511904761904761,-2.345238095238095,-5.041666666666664,-5.630952380952376,-1.797619047619044,-6.267857142857146,-3.1607142857142865,-2.261904761904762,-0.30952380952380665,1.6000000000000014,-0.3333333333333286,-2.4888888888888943,2.488888888888888,4.044444444444444,-0.22222222222222143,0.5555555555555554,-3.8666666666666636,-1.8444444444444414,-2.4444444444444446,-0.6222222222222218,-0.044444444444445175,-0.8888888888888888,4.333333333333332,0
19,1196,1358,2003,6.601190476190482,3.6309523809523867,5.458333333333343,3.26190476190476,6.422619047619044,-3.9226190476190474,-5.226190476190478,0.3571428571428523,-1.5,0.7440476190476168,-1.625,0.1309523809523796,-1.3809523809523805,-1.7916666666666679,-4.30952380952381,-0.7619047619047592,-4.880952380952365,-1.5,-4.190476190476186,-1.2857142857142865,-2.261904761904759,-1.095238095238095,-2.3809523809523867,1.1904761904761934,-4.761904761904756,-0.5952380952380967,-1.8809523809523814,-5.833333333333329,0
20,1104,1231,2003,-0.7441176470588289,1.0735294117647136,1.852941176470594,-1.0911764705882359,-1.1264705882352928,-1.8000000000000007,-2.2205882352941124,1.6794117647058826,-1.7382352941176435,-1.1999999999999993,2.2588235294117656,2.235294117647059,-1.973529411764706,-0.4294117647058826,-1.4242424242424363,0.022727272727273373,3.030303030303024,-1.2272727272727275,-2.7196969696969653,-0.24242424242424399,-0.6287878787878753,3.469696969696969,-1.325757575757578,-2.3181818181818183,0.9696969696969706,2.1363636363636376,-0.8181818181818183,0.45454545454545325,1
21,1237,1246,2003,-3.4918330308529875,-2.9673321234119747,-5.226860254083476,0.9328493647912914,2.814882032667878,1.5099818511796705,1.5662431941923742,-2.072595281306718,-2.95644283121597,-0.816696914700545,0.37205081669691253,0.931034482758621,-3.328493647912885,0.35753176043557033,1.410256410256423,-2.3589743589743613,-6.128205128205117,2.282051282051283,-0.3846153846153868,3.8461538461538485,6.30769230769231,0.0,-1.0,-3.5897435897435876,5.179487179487182,1.666666666666667,-1.7179487179487176,4.358974358974358,1
22,1122,1257,2003,-11.341666666666669,-4.55833333333333,-10.608333333333341,-3.0999999999999996,-7.824999999999999,0.875,2.016666666666673,-2.6833333333333353,-0.43333333333333,-3.008333333333333,1.625,-0.633333333333332,0.05833333333333268,-3.1999999999999993,-12.142857142857153,-2.8571428571428577,-3.047619047619051,-0.16666666666666785,-1.3571428571428577,-6.261904761904756,-11.166666666666671,-2.3809523809523796,-1.595238095238095,-3.3095238095238066,2.2380952380952372,1.6190476190476186,-0.6428571428571432,-7.9047619047619015,1
23,1268,1423,2003,10.451754385964904,3.491228070175435,4.510964912280706,0.2521929824561413,-1.5372807017543835,3.217105263157894,3.9342105263157876,3.0153508771929793,3.4539473684210478,5.179824561403507,3.25,2.677631578947368,4.936403508771929,0.2149122807017534,12.055555555555571,4.388888888888889,12.388888888888886,-0.22222222222222232,-2.055555555555557,3.4999999999999982,5.111111111111111,6.333333333333336,5.833333333333332,3.0,0.0,-0.05555555555555536,4.333333333333333,-0.6111111111111107,0
24,1160,1277,2003,10.6657894736842,4.63684210526316,9.600000000000001,1.1289473684210511,3.676315789473687,0.2631578947368425,2.07368421052632,3.9447368421052644,4.215789473684211,1.3447368421052648,0.19736842105263186,-1.0157894736842108,3.0894736842105264,-1.6473684210526294,3.1590909090909065,3.0075757575757613,11.62121212121211,-1.7575757575757591,-0.9621212121212128,-1.098484848484846,0.9924242424242422,3.6893939393939377,2.6893939393939448,-3.196969696969699,-1.7878787878787907,0.9015151515151505,2.5378787878787876,-3.2954545454545467,1
25,1329,1335,2003,0.7636363636363654,1.3909090909090907,4.1590909090909065,-4.1954545454545435,-8.363636363636363,2.177272727272726,5.2409090909090885,3.418181818181818,-0.4545454545454497,-2.509090909090908,2.1045454545454554,2.468181818181818,3.5681818181818183,3.0363636363636353,-1.0666666666666558,1.0,2.37777777777778,-2.822222222222222,-10.022222222222222,-0.24444444444444535,0.1333333333333293,1.888888888888891,2.31111111111111,-0.5333333333333332,-0.3333333333333357,-0.3111111111111118,3.2222222222222214,-0.04444444444444429,0
26,1338,1447,2003,-0.6648351648351536,0.2142857142857153,-1.2344322344322194,-0.5659340659340648,0.5439560439560402,-0.5274725274725274,2.7710622710622737,0.6135531135531131,2.1684981684981572,2.0897435897435948,0.677655677655677,-0.11355311355311315,1.2399267399267395,1.148351648351646,-8.549999999999997,-4.350000000000001,-9.849999999999994,-1.7999999999999998,0.0,1.9499999999999993,4.350000000000001,-4.0,3.3500000000000014,-2.0999999999999996,-1.25,1.9000000000000004,1.0,0.5,0
27,1261,1345,2003,-0.34126984126984894,2.404761904761898,-0.9365079365079296,1.396825396825398,0.9047619047619015,-6.547619047619044,-5.793650793650791,0.5396825396825431,0.5079365079365061,4.293650793650794,0.3809523809523796,0.6746031746031749,0.7142857142857149,-4.269841269841272,3.1000000000000014,3.700000000000003,3.8000000000000043,1.8999999999999995,4.4,-6.200000000000001,-5.799999999999997,-0.3999999999999986,1.6000000000000014,3.200000000000001,-0.5,1.0,2.1,-1.6999999999999993,1
28,1264,1393,2003,-5.668478260869563,-4.454710144927542,-5.353260869565219,-0.1413043478260878,-0.7898550724637712,3.382246376811594,1.5543478260869605,-1.9855072463768124,-3.447463768115938,-2.2445652173913047,0.5797101449275335,0.5923913043478262,-3.077898550724637,4.768115942028981,6.133333333333326,2.3333333333333286,-2.299999999999997,2.366666666666667,2.8333333333333286,-0.9000000000000004,-4.5,-7.833333333333336,-3.333333333333332,4.633333333333336,0.3333333333333357,2.2,-4.6,7.633333333333329,1
29,1400,1421,2003,-1.3111888111887993,0.7237762237762198,3.335664335664326,-1.4230769230769225,-0.9580419580419566,-1.3356643356643403,0.06643356643357023,3.91958041958042,0.25174825174825344,-1.7167832167832149,-1.2412587412587435,-1.6608391608391608,0.27972027972027913,0.9090909090909101,16.72916666666667,6.104166666666671,11.0625,1.0416666666666679,0.04166666666666785,3.479166666666668,5.416666666666671,3.75,3.7708333333333286,3.7916666666666643,-4.75,-1.479166666666667,1.4375,5.666666666666671,0
30,1332,1428,2003,18.173913043478265,6.782608695652176,12.652173913043477,2.2608695652173907,4.608695652173914,2.3478260869565233,1.608695652173914,1.6521739130434785,1.826086956521742,5.304347826086957,1.913043478260871,3.91304347826087,-1.1739130434782612,1.695652173913043,10.23809523809524,2.2857142857142847,7.031746031746046,0.746031746031746,2.4920634920634974,4.920634920634921,3.555555555555557,0.03174603174603341,0.44444444444444287,1.6349206349206362,3.87301587301587,1.825396825396826,-0.26984126984126977,-2.31746031746032,1
31,1190,1448,2003,2.3406862745097783,1.536764705882355,2.870098039215698,-1.1151960784313735,-4.28921568627451,0.382352941176471,0.9436274509803866,-0.4411764705882337,-2.3014705882352864,-0.492647058823529,3.2230392156862813,3.9779411764705888,2.0024509803921546,1.6593137254901968,6.099999999999994,4.899999999999999,4.199999999999996,0.09999999999999964,0.0,-3.8000000000000007,-4.399999999999999,-2.0999999999999996,-0.1999999999999993,1.799999999999999,5.699999999999999,4.700000000000001,-1.2999999999999998,-3.1999999999999993,1
32,1407,1462,2003,-0.480000000000004,0.7600000000000016,4.799999999999997,3.2799999999999994,10.760000000000002,-5.280000000000001,-5.359999999999999,0.8800000000000008,-0.11999999999999744,-1.6399999999999988,1.799999999999999,4.32,2.1199999999999997,0.4800000000000004,9.199999999999996,4.800000000000001,12.800000000000004,1.8000000000000007,9.599999999999998,-2.1999999999999993,-2.200000000000001,2.4000000000000004,-4.199999999999999,0.20000000000000107,-4.800000000000001,2.8,2.4000000000000004,2.599999999999998,1
33,1112,1211,2003,7.721739130434784,3.9878260869565203,9.49217391304348,-0.1373913043478261,0.5443478260869519,-0.11652173913043384,0.14956521739130935,2.5356521739130446,1.9426086956521758,2.069565217391304,0.0173913043478251,1.2226086956521733,0.8921739130434783,-0.6939130434782612,4.0,3.2916666666666714,17.25,-0.33333333333333215,6.875,-2.25,-0.5833333333333286,7.125,0.5833333333333286,-1.625,0.7916666666666643,3.041666666666666,0.0,0.0,0
34,1163,1390,2003,10.755693581780534,4.668737060041412,5.871635610766049,-0.6770186335403743,-3.488612836438925,2.0952380952380985,2.8198757763975166,2.455486542443058,3.741200828157357,1.6211180124223574,1.0559006211180115,0.4244306418219459,4.906832298136646,-0.06418219461697205,2.0,2.5416666666666714,-0.013888888888885731,-1.0694444444444455,-4.430555555555557,-2.013888888888891,-2.25,-2.8333333333333357,0.8611111111111107,-0.01388888888889106,2.333333333333332,0.6388888888888893,3.2361111111111116,-0.6111111111111107,0
35,1141,1181,2003,-0.6521739130434838,0.0815217391304337,-6.931159420289866,-0.07427536231884169,-1.6394927536231911,-0.7409420289855042,-3.126811594202895,-3.157608695652174,-0.1684782608695663,2.2807971014492736,4.0887681159420275,-1.6105072463768124,-1.490942028985506,0.0,-9.833333333333329,-3.8333333333333286,-10.5,-2.166666666666667,-6.833333333333329,0.0,-1.8333333333333286,-3.3333333333333357,1.6666666666666679,0.0,4.666666666666668,-0.5,0.3333333333333335,-1.6666666666666572,1
36,1113,1242,2003,-4.799516908212553,-3.074879227053131,-6.229468599033822,-1.4009661835748788,-2.683574879227054,2.7512077294686037,3.7632850241545874,0.13043478260869534,-2.2560386473430007,-1.1425120772946862,-0.6328502415458939,-5.408212560386473,0.07246376811594146,2.6183574879227045,0.6103896103896176,0.18181818181818343,-4.259740259740262,0.4415584415584428,-0.33766233766233533,-0.19480519480519298,-0.33766233766234066,-2.5324675324675336,-4.818181818181817,0.9870129870129887,-1.9610389610389607,-2.4935064935064943,-1.259740259740259,1.428571428571427,1
37,1266,1281,2003,3.5465838509316825,-0.03726708074534102,-4.420289855072475,-2.2484472049689455,-6.062111801242239,5.869565217391305,5.670807453416149,-0.4368530020703947,-2.9337474120082803,1.366459627329192,0.13457556935817827,0.28778467908902705,-0.9710144927536231,1.7267080745341623,10.900000000000006,2.8999999999999986,3.5,-0.10000000000000053,-3.5,5.199999999999999,1.5999999999999979,-0.20000000000000107,-0.10000000000000142,4.300000000000001,0.8000000000000007,-0.9000000000000004,-0.20000000000000018,3.8000000000000007,0
38,1228,1323,2003,-3.5643939393939377,0.4356060606060552,-3.6287878787878896,-0.6477272727272734,-1.1212121212121247,-3.787878787878789,-3.6401515151515156,-0.5568181818181817,-3.625,1.746212121212121,0.034090909090908283,-0.6780303030303045,-3.446969696969696,2.401515151515147,-11.666666666666671,-3.222222222222218,-8.111111111111093,-1.666666666666666,-2.277777777777782,-3.5555555555555554,-4.666666666666668,-4.944444444444443,3.8333333333333286,-1.1666666666666714,1.3333333333333357,-0.6111111111111107,-0.05555555555555536,5.7777777777777715,1
39,1143,1328,2003,1.1785714285714164,0.9464285714285694,-0.10119047619049581,-1.9523809523809517,-3.6130952380952337,1.238095238095239,2.1607142857142847,-1.3571428571428594,0.3214285714285765,1.2916666666666679,2.803571428571427,-0.3511904761904745,-0.9761904761904767,-2.178571428571434,14.083333333333343,6.916666666666671,8.791666666666657,2.041666666666667,3.041666666666668,-1.7916666666666643,-1.625,-0.0833333333333357,-2.125,4.916666666666666,1.0,-0.08333333333333215,-0.875,0.041666666666671404,1
40,1409,1458,2003,1.136363636363626,0.4545454545454497,2.7727272727272734,0.45454545454545503,0.7272727272727302,-0.22727272727273018,0.6363636363636367,0.27272727272727515,3.954545454545457,1.8181818181818183,2.9090909090909083,0.45454545454545503,2.0909090909090904,2.227272727272725,8.936507936507937,4.222222222222218,3.7777777777777786,0.36507936507936467,1.0793650793650755,0.1269841269841283,-1.4126984126984148,2.428571428571429,2.0793650793650755,0.8888888888888911,5.793650793650794,1.2857142857142865,2.682539682539682,2.6349206349206398,1
41,1120,1448,2003,-4.646929824561411,0.5460526315789522,-1.8048245614034997,-0.5548245614035103,-2.425438596491226,-5.184210526315789,-4.239035087719298,-2.289473684210524,-3.0723684210526265,0.0460526315789469,-0.06798245614035103,2.572368421052632,1.4978070175438605,-1.0899122807017498,-8.10909090909091,0.12727272727272876,-5.963636363636368,0.25454545454545396,-0.036363636363635266,-8.618181818181819,-9.399999999999999,-4.545454545454545,-2.927272727272726,-0.8909090909090924,3.6363636363636367,-0.1454545454545455,-1.2545454545454544,-7.036363636363635,0
42,1139,1257,2003,-14.166666666666671,-4.666666666666657,-11.125,-0.2916666666666661,-2.125,-4.541666666666664,-6.9999999999999964,-5.458333333333336,-4.833333333333329,-3.3749999999999964,-3.583333333333334,-1.4583333333333321,-2.708333333333334,-6.416666666666664,-10.399999999999999,-1.0,-5.933333333333344,1.4333333333333318,1.1000000000000014,-9.833333333333329,-15.166666666666671,-4.866666666666664,-4.56666666666667,-5.166666666666664,0.26666666666666394,1.7333333333333325,-3.5,-6.333333333333329,0
43,1246,1428,2003,10.008995502248865,5.2533733133433245,8.286356821589209,-1.001499250374815,-1.2473763118440822,0.5037481259370331,1.0149925037481289,2.949025487256373,0.6131934032983466,3.23088455772114,1.7721139430284882,3.5907046476761613,1.188905547226386,-1.4032983508245884,4.238095238095227,2.952380952380956,7.80952380952381,-3.8095238095238093,-4.285714285714285,2.1428571428571423,2.0,2.1428571428571423,0.0,0.523809523809522,-0.9047619047619087,0.04761904761904745,0.6190476190476186,-7.0952380952380985,0
44,1268,1462,2003,2.368421052631575,2.157894736842106,1.332631578947364,0.8105263157894731,-0.7389473684210515,-2.7578947368421076,-2.0357894736842113,-0.5263157894736867,1.858947368421049,2.903157894736843,1.6799999999999997,6.372631578947368,3.414736842105262,2.231578947368421,13.82222222222223,7.088888888888889,11.622222222222227,-0.822222222222222,-2.68888888888889,0.466666666666665,-0.4888888888888907,0.7333333333333361,0.6000000000000014,4.4,-2.2666666666666657,4.044444444444444,5.2,4.288888888888888,0
45,1196,1277,2003,8.440789473684205,3.6535087719298325,7.458333333333343,4.745614035087717,11.234649122807015,-3.6118421052631575,-3.6096491228070136,1.061403508771928,0.149122807017541,3.3530701754385976,-1.0109649122807038,1.1008771929824555,0.12280701754385959,-2.07236842105263,3.107142857142861,2.488095238095241,0.452380952380949,1.3333333333333321,3.7261904761904745,-3.2023809523809508,-4.345238095238095,-2.0119047619047645,-1.297619047619044,0.02380952380952195,-0.7619047619047628,0.6547619047619042,0.36904761904761907,-4.75,1
46,1231,1338,2003,-0.7423076923077048,-2.75,3.115384615384606,1.5730769230769228,4.834615384615386,3.1846153846153857,1.7884615384615365,0.4269230769230745,2.4576923076923087,-3.2230769230769276,-4.353846153846151,-3.0769230769230766,1.9576923076923078,-0.6769230769230745,-1.9166666666666572,-1.5,-1.9166666666666572,1.5,-0.9166666666666714,-0.4166666666666643,-2.6666666666666714,-0.3333333333333339,-1.8333333333333321,-2.0,-2.0833333333333357,-4.5,0.5,-0.5,1
47,1329,1393,2003,-10.224999999999994,-4.241666666666671,-6.625,-0.40000000000000036,-2.3333333333333357,-1.3416666666666686,0.3999999999999986,-0.7333333333333361,-3.2083333333333286,-2.9749999999999996,1.3166666666666647,1.0250000000000004,-1.4583333333333321,3.7333333333333307,-4.86666666666666,-2.0,-8.022222222222219,0.9777777777777779,-4.222222222222221,-1.844444444444445,-4.666666666666671,-7.111111111111109,0.11111111111111072,1.4666666666666668,-0.3333333333333357,0.08888888888888857,-2.377777777777778,3.355555555555558,1
48,1345,1400,2003,0.8282828282828234,-1.7878787878787783,-5.9595959595959584,0.3888888888888884,-0.2727272727272734,4.015151515151512,3.5404040404040344,-6.005050505050505,-1.1919191919191938,-0.31313131313131315,-0.34848484848484595,0.6565656565656575,-0.15151515151515094,0.6464646464646471,-22.56666666666667,-8.766666666666673,-14.100000000000001,-3.4666666666666677,-4.066666666666668,-1.5666666666666664,-1.7666666666666728,-5.300000000000001,-4.43333333333333,-5.566666666666665,2.1999999999999993,2.0666666666666673,-2.4,-5.366666666666671,1
49,1112,1323,2003,4.427272727272737,2.867272727272727,5.294545454545457,-1.1927272727272733,-1.7145454545454548,-0.1145454545454534,2.0981818181818177,4.158181818181818,-0.8399999999999999,0.6545454545454525,1.709090909090909,0.3036363636363628,-2.123636363636362,1.7981818181818188,1.0,1.7777777777777821,9.555555555555564,-1.666666666666666,3.222222222222218,-0.8888888888888911,0.6666666666666714,4.888888888888891,1.6666666666666572,-2.3333333333333357,2.6666666666666643,2.8888888888888884,0.11111111111111116,2.444444444444443,0
50,1181,1242,2003,-1.5217391304347814,-4.255434782608688,-2.5905797101449153,2.3351449275362333,5.5525362318840585,4.653985507246375,4.735507246376805,-0.49456521739130466,-3.3532608695652186,-3.6286231884057933,-0.4800724637681206,-2.1721014492753614,0.4474637681159406,4.173913043478262,6.261904761904759,1.3333333333333286,0.6190476190476275,3.2142857142857144,10.404761904761902,0.3809523809523796,0.5714285714285694,-0.3809523809523796,-6.0,-0.952380952380949,-2.1428571428571423,-0.1904761904761898,-0.8809523809523805,6.761904761904756,1
51,1246,1458,2003,5.238244514106569,2.8620689655172384,4.523510971786834,-0.1912225705329158,-0.36990595611285215,-0.2946708463949843,1.3213166144200663,2.316614420062699,1.1645768025078347,2.721003134796238,3.979623824451414,0.7053291536050166,2.003134796238244,3.2884012539184955,2.3809523809523654,2.6666666666666714,6.666666666666657,-2.5238095238095246,-1.1428571428571423,-0.42857142857142705,-1.8571428571428577,3.428571428571429,0.8571428571428577,1.6666666666666643,1.2380952380952372,-0.3809523809523805,1.9047619047619044,0.1904761904761898,0
52,1266,1338,2003,3.068561872909683,-0.10869565217391042,1.5284280936454735,-0.9682274247491653,-2.4632107023411365,4.25418060200669,1.9949832775919702,1.6638795986622057,-1.3879598662207293,-1.7709030100334502,-2.0668896321070207,-1.598662207357859,-0.4966555183946486,0.29264214046823156,10.150000000000006,3.6499999999999986,8.149999999999999,1.5999999999999996,-4.0,1.25,-4.350000000000001,2.6999999999999993,-0.25,1.3000000000000007,1.0500000000000007,-4.2,-0.10000000000000009,1.6999999999999993,0
