,teamId,season,wscore,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lscore,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
0,1114,2014,73.53846153846153,25.23076923076923,54.30769230769231,4.6923076923076925,12.461538461538462,18.384615384615383,24.53846153846154,10.615384615384615,25.846153846153847,12.153846153846153,13.0,6.230769230769231,4.153846153846154,20.307692307692307,67.88235294117646,22.941176470588236,59.529411764705884,4.9411764705882355,17.88235294117647,17.058823529411764,23.176470588235293,11.941176470588236,24.41176470588235,10.470588235294118,13.705882352941176,5.411764705882353,3.5294117647058822,23.11764705882353
0,1115,2014,70.54545454545455,23.09090909090909,49.81818181818182,6.2727272727272725,17.181818181818183,18.09090909090909,27.545454545454547,9.181818181818182,24.09090909090909,11.090909090909092,14.909090909090908,10.363636363636363,1.7272727272727273,18.636363636363637,58.22222222222222,20.27777777777778,53.44444444444444,6.166666666666667,18.833333333333332,11.5,17.61111111111111,10.666666666666666,18.166666666666668,11.722222222222221,15.166666666666666,8.944444444444445,2.388888888888889,20.0
0,1116,2014,84.9047619047619,29.095238095238095,60.904761904761905,7.857142857142857,19.952380952380953,18.857142857142858,26.0,11.0,25.714285714285715,17.142857142857142,11.952380952380953,9.380952380952381,6.0476190476190474,19.666666666666668,71.36363636363636,23.636363636363637,62.09090909090909,6.909090909090909,21.636363636363637,17.181818181818183,23.727272727272727,13.090909090909092,20.363636363636363,12.0,11.181818181818182,7.181818181818182,4.7272727272727275,23.272727272727273
0,1117,2014,81.23529411764706,25.705882352941178,55.529411764705884,9.411764705882353,22.647058823529413,20.41176470588235,27.764705882352942,9.764705882352942,27.11764705882353,14.294117647058824,11.882352941176471,7.588235294117647,3.3529411764705883,17.647058823529413,68.84615384615384,23.846153846153847,57.0,8.23076923076923,23.615384615384617,12.923076923076923,18.615384615384617,8.846153846153847,22.46153846153846,12.153846153846153,13.384615384615385,5.538461538461538,2.1538461538461537,18.692307692307693
0,1118,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1119,2014,76.85714285714286,27.214285714285715,55.857142857142854,7.714285714285714,19.571428571428573,14.714285714285714,20.428571428571427,9.785714285714286,24.214285714285715,15.285714285714286,12.928571428571429,6.285714285714286,4.285714285714286,17.428571428571427,68.75,24.75,59.9375,7.375,24.6875,11.875,17.5625,12.5625,20.0625,13.0625,13.0625,5.625,4.1875,19.0625
0,1120,2014,78.07142857142857,25.642857142857142,52.07142857142857,5.214285714285714,16.214285714285715,21.571428571428573,29.285714285714285,10.642857142857142,25.142857142857142,13.571428571428571,11.928571428571429,6.857142857142857,4.785714285714286,20.0,65.6875,22.75,57.9375,6.1875,20.4375,14.0,20.0,11.3125,21.25,9.9375,12.25,5.4375,4.1875,22.8125
0,1121,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1122,2014,81.0,27.1,51.1,5.6,13.6,21.2,31.6,8.2,24.0,15.7,12.8,6.8,6.7,17.3,72.22222222222223,25.555555555555557,56.27777777777778,4.722222222222222,15.833333333333334,16.38888888888889,24.22222222222222,10.777777777777779,21.833333333333332,13.333333333333334,17.055555555555557,6.833333333333333,4.5,17.61111111111111
0,1123,2014,77.33333333333333,26.0,57.666666666666664,7.333333333333333,22.0,18.0,25.333333333333332,13.333333333333334,27.333333333333332,17.0,13.333333333333334,5.0,2.0,19.666666666666668,62.72,20.72,51.92,6.32,20.24,14.96,22.0,11.96,23.24,11.64,17.56,4.44,2.28,21.12
0,1124,2014,77.72727272727273,26.09090909090909,55.22727272727273,7.136363636363637,18.136363636363637,18.40909090909091,26.363636363636363,14.636363636363637,25.636363636363637,15.318181818181818,11.636363636363637,5.2272727272727275,6.409090909090909,16.40909090909091,65.9090909090909,22.818181818181817,56.90909090909091,7.909090909090909,21.454545454545453,12.363636363636363,20.363636363636363,13.272727272727273,20.90909090909091,12.909090909090908,12.090909090909092,4.818181818181818,4.181818181818182,19.818181818181817
0,1125,2014,83.30434782608695,28.26086956521739,53.73913043478261,8.869565217391305,21.347826086956523,17.91304347826087,24.217391304347824,7.826086956521739,22.565217391304348,15.608695652173912,11.521739130434783,7.217391304347826,2.217391304347826,20.17391304347826,69.77777777777777,23.666666666666668,54.111111111111114,8.555555555555555,24.666666666666668,13.88888888888889,19.444444444444443,9.0,21.555555555555557,14.555555555555555,16.555555555555557,5.111111111111111,2.6666666666666665,23.444444444444443
0,1126,2014,72.0,23.8,49.8,8.4,17.6,16.0,22.2,8.0,24.2,13.2,12.8,7.6,2.0,20.2,59.32,20.28,53.72,6.48,19.28,12.28,17.28,11.72,18.24,8.64,12.32,5.72,2.52,21.48
0,1127,2014,73.42857142857143,24.142857142857142,55.285714285714285,8.142857142857142,18.857142857142858,17.0,23.714285714285715,11.428571428571429,26.285714285714285,12.0,13.428571428571429,7.714285714285714,2.5714285714285716,18.142857142857142,57.65217391304348,18.347826086956523,50.73913043478261,5.434782608695652,19.0,15.521739130434783,22.652173913043477,10.08695652173913,20.608695652173914,8.608695652173912,14.521739130434783,5.6521739130434785,1.826086956521739,20.391304347826086
0,1128,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1129,2014,81.36842105263158,27.263157894736842,56.73684210526316,8.263157894736842,20.63157894736842,18.57894736842105,23.894736842105264,10.368421052631579,24.42105263157895,13.157894736842104,9.473684210526315,6.052631578947368,2.0,19.157894736842106,65.76923076923077,23.76923076923077,57.61538461538461,6.384615384615385,20.53846153846154,11.846153846153847,16.615384615384617,11.461538461538462,20.692307692307693,9.384615384615385,10.461538461538462,4.846153846153846,2.076923076923077,19.923076923076923
0,1130,2014,75.14285714285714,24.0,52.285714285714285,9.285714285714286,24.571428571428573,17.857142857142858,22.571428571428573,9.428571428571429,25.857142857142858,14.0,10.428571428571429,4.285714285714286,3.2857142857142856,18.0,66.83333333333333,21.708333333333332,49.375,7.25,21.166666666666668,16.166666666666668,22.166666666666668,7.916666666666667,19.666666666666668,11.708333333333334,11.291666666666666,4.458333333333333,2.5,19.458333333333332
0,1131,2014,75.0,27.0,56.25,8.333333333333334,21.666666666666668,12.666666666666666,17.041666666666668,9.041666666666666,25.208333333333332,14.708333333333334,11.833333333333334,7.458333333333333,2.125,16.375,63.0,22.3,57.4,7.1,23.1,11.3,17.1,11.1,20.4,12.0,12.0,6.2,1.1,18.4
0,1132,2014,68.9090909090909,24.0,51.81818181818182,3.8181818181818183,10.727272727272727,17.09090909090909,24.727272727272727,10.636363636363637,25.272727272727273,13.636363636363637,14.272727272727273,8.090909090909092,7.454545454545454,17.454545454545453,57.35,21.95,55.05,3.55,14.05,9.9,16.75,10.6,23.95,10.4,15.15,6.75,4.3,18.0
0,1133,2014,71.33333333333333,25.5,52.916666666666664,5.083333333333333,14.166666666666666,15.25,21.75,10.75,24.75,10.75,13.333333333333334,7.75,2.6666666666666665,19.083333333333332,59.0,20.75,54.25,4.65,15.45,12.85,18.35,11.35,20.55,8.85,11.15,6.65,2.6,20.3
0,1134,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1135,2014,75.14285714285714,26.428571428571427,57.57142857142857,6.5,16.285714285714285,15.785714285714286,23.642857142857142,11.357142857142858,28.785714285714285,13.857142857142858,12.928571428571429,6.071428571428571,4.928571428571429,20.0,65.92307692307692,23.076923076923077,58.30769230769231,6.615384615384615,18.384615384615383,13.153846153846153,19.153846153846153,11.307692307692308,27.307692307692307,12.0,13.23076923076923,5.076923076923077,4.769230769230769,20.384615384615383
0,1136,2014,79.11764705882354,27.823529411764707,55.8235294117647,6.705882352941177,18.58823529411765,16.764705882352942,23.41176470588235,9.235294117647058,26.941176470588236,14.470588235294118,11.176470588235293,6.470588235294118,3.0588235294117645,17.0,66.0,24.142857142857142,55.857142857142854,5.714285714285714,19.214285714285715,12.0,17.5,10.214285714285714,21.428571428571427,11.214285714285714,13.714285714285714,6.142857142857143,2.642857142857143,18.428571428571427
0,1137,2014,70.375,24.625,52.75,7.0625,15.4375,14.0625,18.375,9.5625,27.3125,12.4375,10.1875,4.3125,2.1875,15.9375,60.785714285714285,21.714285714285715,55.92857142857143,5.928571428571429,18.214285714285715,11.428571428571429,15.857142857142858,9.571428571428571,24.5,11.285714285714286,11.285714285714286,4.928571428571429,1.0,17.5
0,1138,2014,76.16666666666667,25.72222222222222,54.55555555555556,6.722222222222222,18.555555555555557,18.0,24.833333333333332,11.38888888888889,25.5,16.333333333333332,11.833333333333334,7.388888888888889,4.555555555555555,16.666666666666668,68.1,23.6,59.3,6.2,20.9,14.7,21.1,13.9,23.8,12.8,14.0,5.5,4.9,21.8
0,1139,2014,73.15384615384616,26.23076923076923,57.38461538461539,6.230769230769231,17.23076923076923,14.461538461538462,23.692307692307693,11.153846153846153,27.076923076923077,11.307692307692308,10.153846153846153,7.384615384615385,3.5384615384615383,17.615384615384617,63.1764705882353,22.11764705882353,56.0,5.294117647058823,18.823529411764707,13.647058823529411,19.529411764705884,10.882352941176471,20.705882352941178,10.647058823529411,10.0,4.823529411764706,1.8823529411764706,16.705882352941178
0,1140,2014,86.27272727272727,30.0,60.5,5.545454545454546,13.181818181818182,20.727272727272727,29.727272727272727,12.818181818181818,28.227272727272727,17.40909090909091,11.318181818181818,7.409090909090909,3.0,18.727272727272727,80.0909090909091,27.818181818181817,66.54545454545455,4.454545454545454,15.272727272727273,20.0,29.818181818181817,14.272727272727273,26.90909090909091,12.090909090909092,11.818181818181818,6.545454545454546,3.090909090909091,21.272727272727273
0,1141,2014,78.5,25.875,55.875,9.375,25.25,17.375,25.375,11.0,20.25,13.375,9.625,8.125,1.5,17.875,66.19047619047619,22.666666666666668,55.80952380952381,7.380952380952381,25.047619047619047,13.476190476190476,18.952380952380953,10.047619047619047,19.666666666666668,10.571428571428571,11.476190476190476,6.380952380952381,1.0,18.666666666666668
0,1142,2014,65.9090909090909,22.545454545454547,51.36363636363637,6.454545454545454,15.909090909090908,14.363636363636363,20.454545454545453,9.909090909090908,23.363636363636363,11.818181818181818,7.7272727272727275,4.909090909090909,2.8181818181818183,16.90909090909091,59.73684210526316,21.263157894736842,55.26315789473684,6.2631578947368425,20.63157894736842,10.947368421052632,16.210526315789473,11.210526315789474,19.210526315789473,11.105263157894736,9.68421052631579,5.894736842105263,2.5789473684210527,19.894736842105264
0,1143,2014,77.47368421052632,28.05263157894737,58.8421052631579,6.105263157894737,15.842105263157896,15.263157894736842,22.263157894736842,11.0,27.210526315789473,16.42105263157895,9.68421052631579,6.2105263157894735,4.842105263157895,16.36842105263158,64.92307692307692,23.384615384615383,56.69230769230769,4.923076923076923,17.384615384615383,13.23076923076923,19.692307692307693,9.923076923076923,22.692307692307693,12.923076923076923,10.846153846153847,4.230769230769231,4.3076923076923075,18.307692307692307
0,1144,2014,74.44444444444444,26.333333333333332,57.44444444444444,9.333333333333334,25.22222222222222,12.444444444444445,17.77777777777778,11.333333333333334,24.88888888888889,16.0,11.444444444444445,5.666666666666667,5.0,16.444444444444443,62.36842105263158,22.36842105263158,53.26315789473684,8.473684210526315,24.789473684210527,9.157894736842104,13.631578947368421,10.157894736842104,19.789473684210527,12.421052631578947,13.894736842105264,5.473684210526316,3.736842105263158,19.0
0,1145,2014,81.95238095238095,27.285714285714285,56.857142857142854,8.428571428571429,21.523809523809526,18.952380952380953,25.38095238095238,10.904761904761905,23.19047619047619,13.952380952380953,11.19047619047619,6.904761904761905,4.0476190476190474,17.61904761904762,70.0909090909091,25.363636363636363,61.18181818181818,7.181818181818182,19.636363636363637,12.181818181818182,16.545454545454547,11.727272727272727,20.636363636363637,10.363636363636363,12.090909090909092,7.2727272727272725,3.272727272727273,18.363636363636363
0,1146,2014,77.16666666666667,27.166666666666668,57.333333333333336,7.5,17.666666666666668,15.333333333333334,24.833333333333332,10.833333333333334,25.5,15.166666666666666,11.5,8.0,6.333333333333333,17.666666666666668,70.0952380952381,25.476190476190474,59.476190476190474,6.190476190476191,17.666666666666668,12.952380952380953,21.857142857142858,10.619047619047619,21.0,11.095238095238095,15.952380952380953,7.619047619047619,4.238095238095238,22.904761904761905
0,1147,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1148,2014,77.0,26.8,57.5,6.5,16.5,16.9,22.4,10.2,24.7,13.9,14.2,8.0,5.3,17.8,66.42105263157895,25.31578947368421,60.578947368421055,5.2105263157894735,17.105263157894736,10.578947368421053,15.105263157894736,10.526315789473685,23.68421052631579,12.157894736842104,14.105263157894736,6.105263157894737,4.578947368421052,19.31578947368421
0,1149,2014,85.11111111111111,29.555555555555557,61.111111111111114,11.0,25.333333333333332,15.0,21.333333333333332,11.222222222222221,28.0,14.0,10.0,6.333333333333333,3.0,16.88888888888889,71.94444444444444,24.27777777777778,59.05555555555556,8.333333333333334,24.72222222222222,15.055555555555555,20.555555555555557,11.0,23.27777777777778,11.833333333333334,11.833333333333334,6.055555555555555,2.1666666666666665,19.61111111111111
0,1150,2014,76.76470588235294,27.058823529411764,57.0,6.470588235294118,16.235294117647058,16.176470588235293,24.11764705882353,12.235294117647058,27.823529411764707,14.941176470588236,14.058823529411764,6.411764705882353,2.9411764705882355,17.764705882352942,65.0,23.428571428571427,57.285714285714285,5.428571428571429,17.642857142857142,12.714285714285714,20.642857142857142,12.285714285714286,23.857142857142858,11.857142857142858,15.571428571428571,5.642857142857143,2.0,19.071428571428573
0,1151,2014,77.6,25.533333333333335,56.93333333333333,6.266666666666667,17.0,20.266666666666666,27.866666666666667,13.8,25.6,12.0,12.466666666666667,6.666666666666667,6.066666666666666,18.333333333333332,67.57142857142857,22.428571428571427,56.857142857142854,6.357142857142857,21.928571428571427,16.357142857142858,23.428571428571427,11.571428571428571,21.357142857142858,10.071428571428571,14.071428571428571,6.0,3.5,19.642857142857142
0,1152,2014,75.9090909090909,26.09090909090909,56.45454545454545,6.7272727272727275,18.454545454545453,17.0,23.90909090909091,9.818181818181818,23.454545454545453,13.272727272727273,12.727272727272727,10.090909090909092,3.1818181818181817,21.545454545454547,64.73684210526316,23.0,60.473684210526315,7.105263157894737,22.31578947368421,11.631578947368421,17.63157894736842,10.736842105263158,19.42105263157895,9.842105263157896,11.736842105263158,7.473684210526316,2.4210526315789473,24.05263157894737
0,1153,2014,72.37037037037037,25.333333333333332,56.407407407407405,6.0,17.14814814814815,15.703703703703704,22.0,13.185185185185185,23.48148148148148,13.88888888888889,10.666666666666666,7.925925925925926,6.074074074074074,17.185185185185187,52.333333333333336,16.666666666666668,52.166666666666664,5.0,18.333333333333332,14.0,20.5,14.166666666666666,19.166666666666668,7.5,13.0,8.0,3.0,18.666666666666668
0,1154,2014,82.25,28.0,53.0,10.0,21.75,16.25,21.0,7.0,28.0,17.75,11.75,3.0,3.75,17.25,61.36,21.72,53.64,5.28,15.8,12.64,18.04,9.4,22.84,11.84,12.8,4.04,2.76,18.92
0,1155,2014,66.55,23.05,52.35,5.2,16.7,15.25,20.3,11.25,26.8,10.65,10.8,5.3,6.85,15.7,58.0,20.0,52.5,5.083333333333333,17.5,12.916666666666666,18.166666666666668,12.166666666666666,19.5,9.25,11.416666666666666,4.0,4.333333333333333,16.25
0,1156,2014,76.63157894736842,26.105263157894736,52.421052631578945,7.947368421052632,17.105263157894736,16.473684210526315,21.789473684210527,9.263157894736842,24.157894736842106,15.473684210526315,12.210526315789474,6.2105263157894735,3.473684210526316,19.05263157894737,64.18181818181819,22.181818181818183,55.36363636363637,6.454545454545454,20.0,13.363636363636363,18.272727272727273,12.363636363636363,21.636363636363637,10.363636363636363,13.545454545454545,5.181818181818182,3.272727272727273,21.818181818181817
0,1157,2014,72.88888888888889,25.444444444444443,56.94444444444444,6.055555555555555,17.055555555555557,15.944444444444445,22.333333333333332,12.5,28.38888888888889,10.0,13.055555555555555,5.777777777777778,3.2222222222222223,17.77777777777778,67.0,23.5,58.25,5.25,19.166666666666668,14.75,22.333333333333332,13.0,22.75,9.833333333333334,15.666666666666666,6.833333333333333,2.1666666666666665,23.166666666666668
0,1158,2014,69.3076923076923,23.46153846153846,52.0,8.23076923076923,19.076923076923077,14.153846153846153,21.53846153846154,10.846153846153847,29.846153846153847,12.076923076923077,12.461538461538462,5.461538461538462,5.0,17.46153846153846,58.166666666666664,21.0,54.611111111111114,5.388888888888889,19.11111111111111,10.777777777777779,16.166666666666668,13.0,22.61111111111111,8.5,13.11111111111111,4.055555555555555,3.5555555555555554,19.5
0,1159,2014,76.75,27.666666666666668,51.166666666666664,9.833333333333334,20.666666666666668,11.583333333333334,15.083333333333334,5.916666666666667,24.833333333333332,15.833333333333334,10.666666666666666,5.583333333333333,2.4166666666666665,15.333333333333334,64.33333333333333,23.555555555555557,52.666666666666664,7.388888888888889,21.0,9.833333333333334,14.333333333333334,7.666666666666667,22.555555555555557,12.61111111111111,12.11111111111111,3.888888888888889,2.111111111111111,18.38888888888889
0,1160,2014,76.1304347826087,24.608695652173914,52.869565217391305,5.695652173913044,16.695652173913043,21.217391304347824,29.217391304347824,11.347826086956522,27.956521739130434,12.73913043478261,13.0,6.304347826086956,3.739130434782609,16.26086956521739,59.81818181818182,21.181818181818183,55.72727272727273,4.181818181818182,15.363636363636363,13.272727272727273,19.363636363636363,12.090909090909092,21.727272727272727,9.0,13.636363636363637,5.454545454545454,2.6363636363636362,17.272727272727273
0,1161,2014,77.5,25.571428571428573,55.714285714285715,5.214285714285714,15.357142857142858,21.142857142857142,29.571428571428573,13.357142857142858,25.428571428571427,14.571428571428571,8.357142857142858,5.928571428571429,3.357142857142857,16.285714285714285,65.875,21.4375,56.625,5.125,17.25,17.875,24.3125,12.25,23.125,9.875,10.0,4.0,3.0625,20.375
0,1162,2014,71.77777777777777,22.5,48.111111111111114,8.666666666666666,21.5,18.11111111111111,22.555555555555557,8.722222222222221,25.22222222222222,12.833333333333334,11.833333333333334,5.555555555555555,3.111111111111111,16.61111111111111,60.083333333333336,19.583333333333332,48.666666666666664,6.0,18.166666666666668,14.916666666666666,20.916666666666668,7.25,23.416666666666668,9.916666666666666,12.75,4.25,2.25,22.583333333333332
0,1163,2014,75.76923076923077,25.96153846153846,54.61538461538461,7.615384615384615,17.76923076923077,16.23076923076923,21.307692307692307,9.961538461538462,26.0,13.423076923076923,11.576923076923077,7.461538461538462,6.423076923076923,17.53846153846154,59.125,19.25,53.625,5.5,20.375,15.125,20.0,10.5,23.0,9.875,12.0,5.375,5.5,20.625
0,1164,2014,74.0,23.09090909090909,54.18181818181818,8.818181818181818,22.90909090909091,19.0,26.09090909090909,11.636363636363637,24.363636363636363,14.0,12.636363636363637,6.2727272727272725,2.8181818181818183,16.90909090909091,66.05,21.8,59.1,6.65,22.9,15.8,21.4,11.35,20.5,10.1,11.25,5.4,1.8,16.9
0,1165,2014,70.0,22.0,54.0,6.0,19.0,20.0,29.0,12.0,24.0,12.0,10.0,9.0,4.0,17.0,63.38461538461539,23.076923076923077,56.76923076923077,6.923076923076923,22.03846153846154,10.307692307692308,15.5,10.23076923076923,20.73076923076923,10.384615384615385,12.115384615384615,4.0,2.6538461538461537,20.884615384615383
0,1166,2014,83.42307692307692,28.53846153846154,54.80769230769231,10.961538461538462,24.076923076923077,15.384615384615385,20.346153846153847,8.23076923076923,26.73076923076923,18.96153846153846,9.76923076923077,4.269230769230769,1.3846153846153846,17.192307692307693,65.14285714285714,23.571428571428573,56.142857142857146,8.142857142857142,26.571428571428573,9.857142857142858,13.571428571428571,9.285714285714286,22.857142857142858,13.142857142857142,10.571428571428571,3.4285714285714284,1.4285714285714286,19.285714285714285
0,1167,2014,72.08333333333333,22.75,48.25,6.916666666666667,15.75,19.666666666666668,27.25,9.75,24.166666666666668,12.0,14.083333333333334,6.833333333333333,3.8333333333333335,19.25,65.94736842105263,24.0,58.26315789473684,6.7368421052631575,18.789473684210527,11.210526315789474,17.157894736842106,13.105263157894736,21.63157894736842,11.578947368421053,13.842105263157896,6.2105263157894735,3.3157894736842106,24.05263157894737
0,1168,2014,77.54545454545455,27.272727272727273,54.18181818181818,6.545454545454546,16.454545454545453,16.454545454545453,24.545454545454547,9.181818181818182,25.636363636363637,13.545454545454545,11.454545454545455,4.636363636363637,1.7272727272727273,19.181818181818183,61.95,21.7,56.5,5.95,19.8,12.6,19.4,11.2,21.95,9.7,12.2,4.7,1.95,19.65
0,1169,2014,82.93333333333334,26.266666666666666,54.06666666666667,5.133333333333334,12.066666666666666,25.266666666666666,30.866666666666667,10.666666666666666,26.6,16.466666666666665,13.6,6.933333333333334,2.8666666666666667,20.333333333333332,70.11111111111111,24.11111111111111,57.111111111111114,3.5555555555555554,11.444444444444445,18.333333333333332,24.11111111111111,11.166666666666666,22.61111111111111,10.444444444444445,12.277777777777779,6.555555555555555,2.3333333333333335,20.77777777777778
0,1170,2014,76.41666666666667,26.416666666666668,52.166666666666664,5.833333333333333,13.25,17.75,23.583333333333332,10.0,24.0,15.5,11.25,5.833333333333333,1.9166666666666667,20.833333333333332,62.1875,22.5,54.5,6.3125,18.9375,10.875,15.1875,9.0,19.75,10.875,11.375,4.75,0.8125,20.9375
0,1171,2014,75.6,25.7,51.7,7.8,17.9,16.4,23.2,10.3,24.1,13.7,11.1,5.8,3.4,18.4,59.875,21.75,54.8125,5.1875,15.25,11.1875,17.125,10.9375,20.0625,10.8125,12.5625,5.5,2.4375,21.1875
0,1172,2014,81.84210526315789,28.05263157894737,53.36842105263158,8.947368421052632,20.157894736842106,16.789473684210527,22.36842105263158,8.736842105263158,24.63157894736842,14.842105263157896,11.473684210526315,5.105263157894737,1.9473684210526316,18.736842105263158,71.16666666666667,24.833333333333332,61.083333333333336,7.333333333333333,24.583333333333332,14.166666666666666,21.583333333333332,11.083333333333334,20.333333333333332,11.25,11.333333333333334,5.333333333333333,1.4166666666666667,22.083333333333332
0,1173,2014,76.65217391304348,26.608695652173914,54.82608695652174,6.695652173913044,16.82608695652174,16.73913043478261,24.434782608695652,11.782608695652174,24.17391304347826,13.91304347826087,11.347826086956522,6.086956521739131,2.739130434782609,20.391304347826086,65.9,23.5,55.6,6.3,18.7,12.6,18.8,11.3,22.5,11.1,13.5,5.2,2.3,19.3
0,1174,2014,82.24,27.48,59.76,7.12,19.84,20.16,28.28,10.88,26.48,11.48,8.92,6.28,3.6,18.2,72.0,25.444444444444443,62.111111111111114,7.333333333333333,23.444444444444443,13.777777777777779,19.88888888888889,11.777777777777779,22.22222222222222,9.222222222222221,11.444444444444445,5.222222222222222,3.5555555555555554,20.666666666666668
0,1175,2014,71.14285714285714,24.142857142857142,47.857142857142854,6.714285714285714,15.0,16.142857142857142,21.428571428571427,7.428571428571429,23.0,15.0,11.428571428571429,5.0,3.7142857142857144,16.857142857142858,55.714285714285715,19.476190476190474,50.57142857142857,4.285714285714286,15.666666666666666,12.476190476190476,18.571428571428573,10.047619047619047,20.0,10.333333333333334,12.142857142857142,5.0,3.5238095238095237,18.428571428571427
